"runNum","Variable","Value","Tmax","Precip","trait"
13,"Cdoc2",1.02397335627411,15,75,"Val1"
13,"W1",8.6674907192854,15,75,"Val1"
13,"W2",5.86860352801641,15,75,"Val1"
13,"Ca",879063.218137794,15,75,"Val1"
13,"Ra",299.437514644352,15,75,"Val1"
13,"Rr",0,15,75,"Val1"
13,"Rs1",97.8980628004353,15,75,"Val1"
13,"Rs3",10.9393693995617,15,75,"Val1"
13,"LCT1",14.5209097504453,15,75,"Val1"
13,"LCT2",1.90218488902955,15,75,"Val1"
13,"SumLdoc",16.4230946394748,15,75,"Val1"
13,"Rhdoc",73.2681508559206,15,75,"Val1"
13,"Rhdoc2",17.3477705987715,15,75,"Val1"
13,"SumRSoil",424.775552149799,15,75,"Val1"
13,"Q2",11.4291812482912,15,75,"Val1"
13,"Q1",31.0386493483719,15,75,"Val1"
13,"GPP",745.510060991195,15,75,"Val1"
13,"T",32.5331694033369,15,75,"Val1"
13,"SumD",42.4678305966631,15,75,"Val1"
13,"NPP",440.441159704322,15,75,"Val1"
13,"NEE",-15.6656075545237,15,75,"Val1"
13,"LCE/NEE",-1.04835350830248,15,75,"Val1"
13,"Cwmin",5979.18226768199,15,75,"Val1"
13,"Cs4",2329.86144240978,15,75,"Val1"
13,"Ds1",246.282004851911,15,75,"Val1"
13,"Ds3",95.9874242684521,15,75,"Val1"
13,"Ds4",85.0399426479569,15,75,"Val1"
13,"Ls1",98.5128019407647,15,75,"Val1"
13,"Ls3",0.00959874242684522,15,75,"Val1"
13,"Cs2",59.1065931241131,15,75,"Val1"
14,"Cw",8216.30684521134,15,100,"Val1"
14,"Cr",671.984923461555,15,100,"Val1"
14,"Cl",52.8164383561644,15,100,"Val1"
14,"Ccwd",11.2552207802985,15,100,"Val1"
14,"Cs1",2.32601661785806,15,100,"Val1"
14,"Cs3",231.093079283285,15,100,"Val1"
14,"Cdoc1",4.67338146973266,15,100,"Val1"
14,"Cdoc2",1.34682773719063,15,100,"Val1"
14,"W1",8.77026628341198,15,100,"Val1"
14,"W2",6.7806464974447,15,100,"Val1"
14,"Ca",1328977.01519586,15,100,"Val1"
14,"Ra",325.107265584956,15,100,"Val1"
14,"Rr",0,15,100,"Val1"
14,"Rs1",127.499504516033,15,100,"Val1"
14,"Rs3",15.8394584330023,15,100,"Val1"
14,"LCT1",23.0388312539533,15,100,"Val1"
14,"LCT2",2.85961255645445,15,100,"Val1"
14,"SumLdoc",25.8984438104078,15,100,"Val1"
14,"Rhdoc",87.3344708019086,15,100,"Val1"
14,"Rhdoc2",23.4503333785937,15,100,"Val1"
14,"SumRSoil",539.729848183716,15,100,"Val1"
14,"Q2",15.5174203103555,15,100,"Val1"
14,"Q1",45.7628324885993,15,100,"Val1"
14,"GPP",897.451273051823,15,100,"Val1"
14,"T",38.7197472010452,15,100,"Val1"
14,"SumD",61.2802527989548,15,100,"Val1"
14,"NPP",564.613626239514,15,100,"Val1"
14,"NEE",-24.883778055798,15,100,"Val1"
14,"LCE/NEE",-1.04077619372487,15,100,"Val1"
14,"Cwmin",8196.95631573021,15,100,"Val1"
14,"Cs4",2800.99964136004,15,100,"Val1"
14,"Ds1",314.128544241732,15,100,"Val1"
14,"Ds3",118.088563513759,15,100,"Val1"
14,"Ds4",102.236486909641,15,100,"Val1"
14,"Ls1",125.651417696693,15,100,"Val1"
14,"Ls3",0.0118088563513759,15,100,"Val1"
14,"Cs2",76.25588730391,15,100,"Val1"
15,"Cw",9613.63554956934,15,125,"Val1"
15,"Cr",786.18255281544,15,125,"Val1"
15,"Cl",52.8164383561644,15,125,"Val1"
15,"Ccwd",13.1693726541965,15,125,"Val1"
15,"Cs1",2.64202996695337,15,125,"Val1"
15,"Cs3",257.139012461553,15,125,"Val1"
15,"Cdoc1",4.79698154617718,15,125,"Val1"
15,"Cdoc2",1.60039095621633,15,125,"Val1"
15,"W1",8.84492718360268,15,125,"Val1"
15,"W2",7.76685046726075,15,125,"Val1"
15,"Ca",1827004.28633374,15,125,"Val1"
15,"Ra",341.256806190629,15,125,"Val1"
15,"Rr",0,15,125,"Val1"
15,"Rs1",145.903671226459,15,125,"Val1"
15,"Rs3",19.9762209899187,15,125,"Val1"
15,"LCT1",32.7511888959005,15,125,"Val1"
15,"LCT2",4.36491467007288,15,125,"Val1"
15,"SumLdoc",37.1161035659734,15,125,"Val1"
15,"Rhdoc",90.3743263447244,15,125,"Val1"
15,"Rhdoc2",27.9327046682033,15,125,"Val1"
15,"SumRSoil",606.876695053564,15,125,"Val1"
15,"Q2",21.1884584255292,15,125,"Val1"
15,"Q1",61.9062516750851,15,125,"Val1"
15,"GPP",993.016717134096,15,125,"Val1"
15,"T",41.9032898993857,15,125,"Val1"
15,"SumD",83.0947101006143,15,125,"Val1"
15,"NPP",642.721861936437,15,125,"Val1"
15,"NEE",-35.8451668828733,15,125,"Val1"
15,"LCE/NEE",-1.03545629142286,15,125,"Val1"
15,"Cwmin",9592.76920917292,15,125,"Val1"
15,"Cs4",3052.23049699041,15,125,"Val1"
15,"Ds1",356.806147037054,15,125,"Val1"
15,"Ds3",131.398035367854,15,125,"Val1"
15,"Ds4",111.40641314015,15,125,"Val1"
15,"Ls1",142.722458814821,15,125,"Val1"
15,"Ls3",0.0131398035367854,15,125,"Val1"
15,"Cs2",87.0438300020581,15,125,"Val1"
16,"Cw",11133.4924308691,15,150,"Val1"
16,"Cr",910.749564170248,15,150,"Val1"
16,"Cl",52.8164383561644,15,150,"Val1"
16,"Ccwd",15.2513634504776,15,150,"Val1"
16,"Cs1",2.98672069169316,15,150,"Val1"
16,"Cs3",285.907662576023,15,150,"Val1"
16,"Cdoc1",5.01595366268896,15,150,"Val1"
16,"Cdoc2",1.71583798106486,15,150,"Val1"
16,"W1",8.87848143392387,15,150,"Val1"
16,"W2",8.45899790683717,15,150,"Val1"
16,"Ca",2304529.36014509,15,150,"Val1"
16,"Ra",358.824292584236,15,150,"Val1"
16,"Rr",0,15,150,"Val1"
16,"Rs1",166.650412924773,15,150,"Val1"
16,"Rs3",24.4272190740139,15,150,"Val1"
16,"LCT1",43.9527786025512,15,150,"Val1"
16,"LCT2",5.0183127130765,15,150,"Val1"
16,"SumLdoc",48.9710913156277,15,150,"Val1"
16,"Rhdoc",95.931067860306,15,150,"Val1"
16,"Rhdoc2",30.9379974303202,15,150,"Val1"
16,"SumRSoil",680.454280995197,15,150,"Val1"
16,"Q2",25.4032434457088,15,150,"Val1"
16,"Q1",79.1567165607649,15,150,"Val1"
16,"GPP",1097.22444324969,15,150,"Val1"
16,"T",45.4420399935262,15,150,"Val1"
16,"SumD",104.559960006474,15,150,"Val1"
16,"NPP",727.918171977578,15,150,"Val1"
16,"NEE",-47.4638909823806,15,150,"Val1"
16,"LCE/NEE",-1.03175467291138,15,150,"Val1"
16,"Cwmin",11110.3923961919,15,150,"Val1"
16,"Cs4",3332.98167909728,15,150,"Val1"
16,"Ds1",403.356629413161,15,150,"Val1"
16,"Ds3",146.098815576348,15,150,"Val1"
16,"Ds4",121.653831287051,15,150,"Val1"
16,"Ls1",161.342651765264,15,150,"Val1"
16,"Ls3",0.0146098815576348,15,150,"Val1"
16,"Cs2",98.8042311036178,15,150,"Val1"
17,"Cw",12657.0633442999,15,175,"Val1"
17,"Cr",1035.355720638,15,175,"Val1"
17,"Cl",52.8164383561644,15,175,"Val1"
17,"Ccwd",17.3384480318214,15,175,"Val1"
17,"Cs1",3.33152207437489,15,175,"Val1"
17,"Cs3",311.990234852517,15,175,"Val1"
17,"Cdoc1",5.12563906161946,15,175,"Val1"
17,"Cdoc2",2.04202060149342,15,175,"Val1"
17,"W1",8.94347274596729,15,175,"Val1"
17,"W2",9.52683488783113,15,175,"Val1"
17,"Ca",2747049.11116204,15,175,"Val1"
17,"Ra",376.435340389244,15,175,"Val1"
17,"Rr",0,15,175,"Val1"
17,"Rs1",187.587910488307,15,175,"Val1"
17,"Rs3",29.9737787769452,15,175,"Val1"
17,"LCT1",53.8635878143441,15,175,"Val1"
17,"LCT2",7.04232661545461,15,175,"Val1"
17,"SumLdoc",60.9059144297987,15,175,"Val1"
17,"Rhdoc",98.7434189818861,15,175,"Val1"
17,"Rhdoc2",36.6147451521078,15,175,"Val1"
17,"SumRSoil",753.995183412381,15,175,"Val1"
17,"Q2",33.3375085579341,15,175,"Val1"
17,"Q1",92.7428902510739,15,175,"Val1"
17,"GPP",1201.50997622518,15,175,"Val1"
17,"T",48.9176011909919,15,175,"Val1"
17,"SumD",126.080398809008,15,175,"Val1"
17,"NPP",813.142096228408,15,175,"Val1"
17,"NEE",-59.1469128160262,15,175,"Val1"
17,"LCE/NEE",-1.02973953381546,15,175,"Val1"
17,"Cwmin",12631.5451617574,15,175,"Val1"
17,"Cs4",3546.10960945036,15,175,"Val1"
17,"Ds1",449.922056144328,15,175,"Val1"
17,"Ds3",159.427010009636,15,175,"Val1"
17,"Ds4",129.433000744938,15,175,"Val1"
17,"Ls1",179.968822457731,15,175,"Val1"
17,"Ls3",0.0159427010009636,15,175,"Val1"
17,"Cs2",110.573326201917,15,175,"Val1"
18,"Cw",13146.843067751,15,200,"Val1"
18,"Cr",1075.41771470083,15,200,"Val1"
18,"Cl",52.8164383561644,15,200,"Val1"
18,"Ccwd",18.0093794095808,15,200,"Val1"
18,"Cs1",3.44238711254177,15,200,"Val1"
18,"Cs3",321.743092618472,15,200,"Val1"
18,"Cdoc1",4.86053567210756,15,200,"Val1"
18,"Cdoc2",1.91306519975521,15,200,"Val1"
18,"W1",8.94125963874255,15,200,"Val1"
18,"W2",9.60288744472482,15,200,"Val1"
18,"Ca",3204788.1952045,15,200,"Val1"
18,"Ra",382.094755810394,15,200,"Val1"
18,"Rr",0,15,200,"Val1"
18,"Rs1",194.47343486526,15,200,"Val1"
18,"Rs3",31.0017709868171,15,200,"Val1"
18,"LCT1",67.7384521977274,15,200,"Val1"
18,"LCT2",6.67728193947358,15,200,"Val1"
18,"SumLdoc",74.415734137201,15,200,"Val1"
18,"Rhdoc",93.9418485810192,15,200,"Val1"
18,"Rhdoc2",34.6431316995629,15,200,"Val1"
18,"SumRSoil",768.137673303452,15,200,"Val1"
18,"Q2",33.7919958797035,15,200,"Val1"
18,"Q1",117.213850073458,15,200,"Val1"
18,"GPP",1235.01930095846,15,200,"Val1"
18,"T",48.9911540468381,15,200,"Val1"
18,"SumD",151.005845953162,15,200,"Val1"
18,"NPP",840.544214490119,15,200,"Val1"
18,"NEE",-72.4065411866676,15,200,"Val1"
18,"LCE/NEE",-1.02774877680393,15,200,"Val1"
18,"Cwmin",13121.0474519192,15,200,"Val1"
18,"Cs4",3654.4594238551,15,200,"Val1"
18,"Ds1",464.894379548766,15,200,"Val1"
18,"Ds3",164.410720328039,15,200,"Val1"
18,"Ds4",133.387768970711,15,200,"Val1"
18,"Ls1",185.957751819507,15,200,"Val1"
18,"Ls3",0.0164410720328039,15,200,"Val1"
18,"Cs2",114.357328835937,15,200,"Val1"
19,"Cw",13797.8198300511,15,225,"Val1"
19,"Cr",1128.67120069258,15,225,"Val1"
19,"Cl",52.8164383561644,15,225,"Val1"
19,"Ccwd",18.901128588171,15,225,"Val1"
19,"Cs1",3.58974939296923,15,225,"Val1"
19,"Cs3",331.457909629838,15,225,"Val1"
19,"Cdoc1",4.76871578484291,15,225,"Val1"
19,"Cdoc2",2.06655047512576,15,225,"Val1"
19,"W1",8.98289733205378,15,225,"Val1"
19,"W2",10.2428647676651,15,225,"Val1"
19,"Ca",3378529.73917239,15,225,"Val1"
19,"Ra",389.618880596294,15,225,"Val1"
19,"Rr",0,15,225,"Val1"
19,"Rs1",203.744975822733,15,225,"Val1"
19,"Rs3",33.7348410810773,15,225,"Val1"
19,"LCT1",74.6259990367414,15,225,"Val1"
19,"LCT2",7.72733742920295,15,225,"Val1"
19,"SumLdoc",82.3533364659444,15,225,"Val1"
19,"Rhdoc",92.7665387713874,15,225,"Val1"
19,"Rhdoc2",36.7527323814683,15,225,"Val1"
19,"SumRSoil",796.873353937552,15,225,"Val1"
19,"Q2",38.272912803955,15,225,"Val1"
19,"Q1",137.131020917139,15,225,"Val1"
19,"GPP",1279.58145473589,15,225,"Val1"
19,"T",49.5920662789061,15,225,"Val1"
19,"SumD",175.403933721094,15,225,"Val1"
19,"NPP",876.967397283571,15,225,"Val1"
19,"NEE",-80.0940433460196,15,225,"Val1"
19,"LCE/NEE",-1.02820800431019,15,225,"Val1"
19,"Cwmin",13771.1858841425,15,225,"Val1"
19,"Cs4",3715.56409254711,15,225,"Val1"
19,"Ds1",484.795655520495,15,225,"Val1"
19,"Ds3",169.374991820847,15,225,"Val1"
19,"Ds4",135.618089377969,15,225,"Val1"
19,"Ls1",193.918262208198,15,225,"Val1"
19,"Ls3",0.0169374991820847,15,225,"Val1"
19,"Cs2",119.386979356012,15,225,"Val1"
20,"Cw",14356.015771715,15,250,"Val1"
20,"Cr",1174.31865418247,15,250,"Val1"
20,"Cl",52.8164383561644,15,250,"Val1"
20,"Ccwd",19.665781093237,15,250,"Val1"
20,"Cs1",3.71606152690162,15,250,"Val1"
20,"Cs3",345.514672900069,15,250,"Val1"
20,"Cdoc1",4.66276460169764,15,250,"Val1"
20,"Cdoc2",1.88924837482028,15,250,"Val1"
20,"W1",8.98283849013957,15,250,"Val1"
20,"W2",10.4230898473187,15,250,"Val1"
20,"Ca",3698011.78087755,15,250,"Val1"
20,"Ra",396.071084622772,15,250,"Val1"
20,"Rr",0,15,250,"Val1"
20,"Rs1",209.85195213378,15,250,"Val1"
20,"Rs3",36.1076571872546,15,250,"Val1"
20,"LCT1",87.4130124272035,15,250,"Val1"
20,"LCT2",7.00820672665575,15,250,"Val1"
20,"SumLdoc",94.4212191538592,15,250,"Val1"
20,"Rhdoc",90.9370813453713,15,250,"Val1"
20,"Rhdoc2",34.1549777068857,15,250,"Val1"
20,"SumRSoil",816.276711209252,15,250,"Val1"
20,"Q2",39.5889315135967,15,250,"Val1"
20,"Q1",160.515903465191,15,250,"Val1"
20,"GPP",1317.7853758311,15,250,"Val1"
20,"T",49.8951650212122,15,250,"Val1"
20,"SumD",200.104834978788,15,250,"Val1"
20,"NPP",908.187747524334,15,250,"Val1"
20,"NEE",-91.9110363150812,15,250,"Val1"
20,"LCE/NEE",-1.02731100572267,15,250,"Val1"
20,"Cwmin",14328.4758330272,15,250,"Val1"
20,"Cs4",3847.31578217465,15,250,"Val1"
20,"Ds1",501.854109208064,15,250,"Val1"
20,"Ds3",176.557997851935,15,250,"Val1"
20,"Ds4",140.427026049375,15,250,"Val1"
20,"Ls1",200.741643683226,15,250,"Val1"
20,"Ls3",0.0176557997851935,15,250,"Val1"
20,"Cs2",123.698481486975,15,250,"Val1"
21,"Cw",-12448.4385583841,18,25,"Val1"
21,"Cr",-8660.19250767596,18,25,"Val1"
21,"Cl",54.8876712328768,18,25,"Val1"
21,"Ccwd",4.8963279005363e-317,18,25,"Val1"
21,"Cs1",0.465938875631215,18,25,"Val1"
21,"Cs3",53.898860910119,18,25,"Val1"
21,"Cdoc1",1.43402436512365,18,25,"Val1"
21,"Cdoc2",0.194440344702388,18,25,"Val1"
21,"W1",8.26606818537309,18,25,"Val1"
21,"W2",2.81143398280246,18,25,"Val1"
21,"Ca",84842.4364193166,18,25,"Val1"
21,"Ra",284.689336124674,18,25,"Val1"
21,"Rr",0,18,25,"Val1"
21,"Rs1",23.8038984912574,18,25,"Val1"
21,"Rs3",1.66021607763726,18,25,"Val1"
21,"LCT1",1.41105196688866,18,25,"Val1"
21,"LCT2",0.0140107279731385,18,25,"Val1"
21,"SumLdoc",1.4250626948618,18,25,"Val1"
21,"Rhdoc",22.951438637515,18,25,"Val1"
21,"Rhdoc2",2.72426216512045,18,25,"Val1"
21,"SumRSoil",103.70733168296,18,25,"Val1"
21,"Q2",0.925355136829004,18,25,"Val1"
21,"Q1",8.46462731517387,18,25,"Val1"
21,"GPP",340.550070904172,18,25,"Val1"
21,"T",15.6090175479971,18,25,"Val1"
21,"SumD",9.38998245200287,18,25,"Val1"
21,"NPP",55.8607347794987,18,25,"Val1"
21,"NEE",47.846596903461,18,25,"Val1"
21,"LCE/NEE",0.0297839927411581,18,25,"Val1"
21,"Cwmin",-12454.758705346,18,25,"Val1"
21,"Cs4",709.224020186394,18,25,"Val1"
21,"Ds1",62.9250451539955,18,25,"Val1"
21,"Ds3",27.5423179250708,18,25,"Val1"
21,"Ds4",25.8866767368034,18,25,"Val1"
21,"Ls1",25.1700180615982,18,25,"Val1"
21,"Ls3",0.00275423179250708,18,25,"Val1"
21,"Cs2",12.770176591374,18,25,"Val1"
22,"Cw",2634.77706159268,18,50,"Val1"
22,"Cr",215.694070858394,18,50,"Val1"
22,"Cl",54.8876712328768,18,50,"Val1"
22,"Ccwd",3.60928086321549,18,50,"Val1"
22,"Cs1",1.06345933708838,18,50,"Val1"
22,"Cs3",101.384296370145,18,50,"Val1"
22,"Cdoc1",2.56390485321438,18,50,"Val1"
22,"Cdoc2",0.495675665080728,18,50,"Val1"
22,"W1",8.53550541859163,18,50,"Val1"
22,"W2",4.41530061389547,18,50,"Val1"
22,"Ca",325810.723615925,18,50,"Val1"
22,"Ra",319.930494577658,18,50,"Val1"
22,"Rr",0,18,50,"Val1"
22,"Rs1",60.1195036886754,18,50,"Val1"
22,"Rs3",4.92764243997045,18,50,"Val1"
22,"LCT1",5.29888171388664,18,50,"Val1"
22,"LCT2",0.498927067100708,18,50,"Val1"
22,"SumLdoc",5.79780878098734,18,50,"Val1"
22,"Rhdoc",48.3604927992798,18,50,"Val1"
22,"Rhdoc2",8.15174046564194,18,50,"Val1"
22,"SumRSoil",247.248609492435,18,50,"Val1"
22,"Q2",5.50975657634235,18,50,"Val1"
22,"Q1",18.8293366718429,18,50,"Val1"
22,"GPP",575.334529070855,18,50,"Val1"
22,"T",25.6569067518148,18,50,"Val1"
22,"SumD",24.3390932481853,18,50,"Val1"
22,"NPP",252.548109976909,18,50,"Val1"
22,"NEE",-5.29950048447395,18,50,"Val1"
22,"LCE/NEE",-1.09402929539742,18,50,"Val1"
22,"Cwmin",2623.00344377076,18,50,"Val1"
22,"Cs4",1284.38757010439,18,50,"Val1"
22,"Ds1",143.620183473786,18,50,"Val1"
22,"Ds3",51.8073754451439,18,50,"Val1"
22,"Ds4",46.8801463088104,18,50,"Val1"
22,"Ls1",57.4480733895144,18,50,"Val1"
22,"Ls3",0.00518073754451439,18,50,"Val1"
22,"Cs2",33.156975187837,18,50,"Val1"
23,"Cw",5365.81298938675,18,75,"Val1"
23,"Cr",438.866136955478,18,75,"Val1"
23,"Cl",54.8876712328768,18,75,"Val1"
23,"Ccwd",7.35043230386475,18,75,"Val1"
23,"Cs1",1.68058700326434,18,75,"Val1"
23,"Cs3",149.272724217986,18,75,"Val1"
23,"Cdoc1",3.51127903830568,18,75,"Val1"
23,"Cdoc2",0.836462000921491,18,75,"Val1"
23,"W1",8.65807028058845,18,75,"Val1"
23,"W2",5.5453703840691,18,75,"Val1"
23,"Ca",727212.621673667,18,75,"Val1"
23,"Ra",356.462314069173,18,75,"Val1"
23,"Rr",0,18,75,"Val1"
23,"Rs1",97.7767657567896,18,75,"Val1"
23,"Rs3",9.24484394587589,18,75,"Val1"
23,"LCT1",12.0776023202931,18,75,"Val1"
23,"LCT2",1.4730894462104,18,75,"Val1"
23,"SumLdoc",13.5506917665035,18,75,"Val1"
23,"Rhdoc",70.3894148211867,18,75,"Val1"
23,"Rhdoc2",14.7283666304574,18,75,"Val1"
23,"SumRSoil",392.303140361454,18,75,"Val1"
23,"Q2",10.0557269425001,18,75,"Val1"
23,"Q1",31.6831617573346,18,75,"Val1"
23,"GPP",767.393658202151,18,75,"Val1"
23,"T",33.2631113001653,18,75,"Val1"
23,"SumD",41.7388886998347,18,75,"Val1"
23,"NPP",405.091933498208,18,75,"Val1"
23,"NEE",-12.7887931367541,18,75,"Val1"
23,"LCE/NEE",-1.0595754909476,18,75,"Val1"
23,"Cwmin",5350.66545082017,18,75,"Val1"
23,"Cs4",1836.39782135059,18,75,"Val1"
23,"Ds1",226.963274790849,18,75,"Val1"
23,"Ds3",76.278362075391,18,75,"Val1"
23,"Ds4",67.0285204792965,18,75,"Val1"
23,"Ls1",90.7853099163397,18,75,"Val1"
23,"Ls3",0.00762783620753911,18,75,"Val1"
23,"Cs2",54.2276799426964,18,75,"Val1"
24,"Cw",8193.03859526752,18,100,"Val1"
24,"Cr",670.162732535811,18,100,"Val1"
24,"Cl",54.8876712328768,18,100,"Val1"
24,"Ccwd",11.2233445938981,18,100,"Val1"
24,"Cs1",2.32044376416271,18,100,"Val1"
24,"Cs3",194.635887045771,18,100,"Val1"
24,"Cdoc1",4.34468200043121,18,100,"Val1"
24,"Cdoc2",1.21795827869072,18,100,"Val1"
24,"W1",8.79888671076038,18,100,"Val1"
24,"W2",6.77013625918588,18,100,"Val1"
24,"Ca",1231687.70453087,18,100,"Val1"
24,"Ra",394.280322506587,18,100,"Val1"
24,"Rr",0,18,100,"Val1"
24,"Rs1",138.293354498358,18,100,"Val1"
24,"Rs3",14.8978328130961,18,100,"Val1"
24,"LCT1",20.9827264022569,18,100,"Val1"
24,"LCT2",2.82779847282709,18,100,"Val1"
24,"SumLdoc",23.810524875084,18,100,"Val1"
24,"Rhdoc",89.9465123964112,18,100,"Val1"
24,"Rhdoc2",22.5985688004731,18,100,"Val1"
24,"SumRSoil",540.448280682822,18,100,"Val1"
24,"Q2",15.0695837615656,18,100,"Val1"
24,"Q1",43.9904542122007,18,100,"Val1"
24,"GPP",966.457082178729,18,100,"Val1"
24,"T",40.9389620262337,18,100,"Val1"
24,"SumD",59.0600379737663,18,100,"Val1"
24,"NPP",563.247847908506,18,100,"Val1"
24,"NEE",-22.7995672256834,18,100,"Val1"
24,"LCE/NEE",-1.04434108943357,18,100,"Val1"
24,"Cwmin",8174.39877755912,18,100,"Val1"
24,"Cs4",2316.48145249556,18,100,"Val1"
24,"Ds1",313.375930350174,18,100,"Val1"
24,"Ds3",99.4589382803892,18,100,"Val1"
24,"Ds4",84.5515730160882,18,100,"Val1"
24,"Ls1",125.35037214007,18,100,"Val1"
24,"Ls3",0.00994589382803892,18,100,"Val1"
24,"Cs2",76.0677307850118,18,100,"Val1"
25,"Cw",10027.1870270365,18,125,"Val1"
25,"Cr",820.097651860864,18,125,"Val1"
25,"Cl",54.8876712328768,18,125,"Val1"
25,"Ccwd",13.7358797127164,18,125,"Val1"
25,"Cs1",2.73522232093655,18,125,"Val1"
